person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,67889,MORTGAGE,7.9,HOMEIMPROVEMENT,A,13300,7.18,0,0.2,N,10
20,56747,MORTGAGE,4.3,DEBTCONSOLIDATION,B,18400,,0,0.32,N,4
25,74726,MORTGAGE,8.7,VENTURE,D,9600,14.54,0,0.13,N,7
33,71463,MORTGAGE,3.0,VENTURE,A,8300,5.0,0,0.12,N,10
28,39051,OWN,2.9,PERSONAL,A,10700,7.01,0,0.27,N,3
27,29330,RENT,12.8,PERSONAL,A,18700,7.16,0,0.64,N,2
20,30437,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5800,7.24,0,0.19,N,3
27,37839,MORTGAGE,4.1,MEDICAL,B,16700,,0,0.44,N,7
37,89562,MORTGAGE,9.0,PERSONAL,C,11700,13.85,0,0.13,N,9
28,85896,RENT,8.1,DEBTCONSOLIDATION,A,6100,5.15,0,0.07,N,8
26,47221,RENT,2.0,MEDICAL,B,7200,9.94,0,0.15,N,3
32,51649,MORTGAGE,5.1,HOMEIMPROVEMENT,C,9700,,0,0.19,N,6
36,30683,MORTGAGE,2.9,MEDICAL,C,5800,11.12,0,0.19,N,4
36,31686,MORTGAGE,2.2,EDUCATION,E,15900,16.53,1,0.5,N,6
30,73591,MORTGAGE,1.9,VENTURE,C,11900,14.45,0,0.16,Y,6
20,48211,MORTGAGE,0.5,PERSONAL,A,4100,5.92,0,0.09,N,4
34,50590,RENT,8.6,HOMEIMPROVEMENT,A,11600,6.88,0,0.23,N,8
26,83512,MORTGAGE,3.3,EDUCATION,C,8800,13.39,0,0.11,Y,8
25,74608,MORTGAGE,2.3,EDUCATION,A,9900,7.54,0,0.13,N,7
22,53307,RENT,3.0,HOMEIMPROVEMENT,A,11700,7.62,0,0.22,N,8
31,108469,RENT,3.3,PERSONAL,C,9100,11.7,0,0.08,N,4
34,45840,MORTGAGE,1.0,PERSONAL,B,10200,9.57,0,0.22,N,4
24,37000,MORTGAGE,1.1,MEDICAL,B,6000,,0,0.16,N,9
32,31805,RENT,10.7,DEBTCONSOLIDATION,B,17400,10.71,1,0.55,Y,8
35,109076,RENT,3.9,DEBTCONSOLIDATION,A,11200,7.1,0,0.1,N,10
30,43636,RENT,0.7,PERSONAL,A,4700,7.29,0,0.11,Y,5
28,60289,MORTGAGE,1.2,MEDICAL,E,11400,15.27,1,0.19,Y,4
27,152771,MORTGAGE,4.7,DEBTCONSOLIDATION,A,3400,5.04,0,0.02,N,15
24,40259,RENT,3.2,DEBTCONSOLIDATION,B,3800,10.63,0,0.09,N,3
33,63400,OWN,2.0,PERSONAL,A,17500,7.17,0,0.28,N,9
35,63210,RENT,1.2,VENTURE,A,16900,6.05,0,0.27,N,10
29,61310,RENT,1.3,PERSONAL,A,7500,8.91,0,0.12,N,3
25,94737,RENT,4.1,MEDICAL,A,10500,6.96,0,0.11,N,3
31,72463,MORTGAGE,1.7,VENTURE,C,9800,13.17,0,0.14,N,5
23,65766,MORTGAGE,3.0,VENTURE,A,7500,5.63,0,0.11,N,6
36,138573,RENT,16.7,PERSONAL,B,5300,10.6,0,0.04,N,6
35,28562,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4200,11.45,0,0.15,N,5
31,33085,MORTGAGE,4.8,PERSONAL,B,12900,9.27,0,0.39,Y,2
25,57953,MORTGAGE,2.3,HOMEIMPROVEMENT,A,7000,7.92,0,0.12,N,8
27,77774,MORTGAGE,3.2,MEDICAL,A,3500,,0,0.05,N,11
20,58650,MORTGAGE,2.9,DEBTCONSOLIDATION,A,7100,5.94,0,0.12,N,8
23,43069,RENT,5.6,MEDICAL,A,7100,6.71,0,0.16,N,4
32,112679,RENT,10.5,EDUCATION,B,29100,11.84,0,0.26,N,9
23,89808,OWN,4.3,VENTURE,B,6400,13.22,0,0.07,N,6
42,44342,MORTGAGE,2.9,EDUCATION,A,9200,6.07,0,0.21,N,3
25,135969,MORTGAGE,5.6,EDUCATION,A,9300,5.0,0,0.07,Y,7
22,48627,OWN,3.3,VENTURE,B,8400,10.46,0,0.17,N,5
30,52287,MORTGAGE,5.4,MEDICAL,A,6400,6.03,0,0.12,N,14
30,27863,MORTGAGE,8.4,HOMEIMPROVEMENT,B,8900,12.45,0,0.32,N,3
36,68298,MORTGAGE,1.8,EDUCATION,D,5700,14.86,0,0.08,Y,5
26,156736,RENT,4.5,MEDICAL,C,11700,13.83,0,0.07,N,7
23,153738,MORTGAGE,6.4,MEDICAL,B,8200,10.87,0,0.05,N,7
25,50078,OWN,1.9,PERSONAL,B,5600,11.06,0,0.11,N,2
35,45714,RENT,4.6,PERSONAL,F,12800,18.79,0,0.28,N,6
38,60531,RENT,0.9,MEDICAL,C,9800,15.03,0,0.16,N,4
24,122181,MORTGAGE,1.4,MEDICAL,B,6800,9.27,0,0.06,N,13
27,66331,MORTGAGE,5.5,EDUCATION,B,14200,10.14,0,0.21,Y,3
36,89256,RENT,2.3,VENTURE,D,8900,16.77,0,0.1,N,9
32,84772,RENT,3.3,PERSONAL,A,12300,7.03,0,0.15,N,2
24,105494,RENT,0.4,MEDICAL,B,5700,9.42,0,0.05,N,2
21,92097,RENT,7.3,MEDICAL,B,7500,9.54,1,0.08,Y,4
24,43526,MORTGAGE,2.4,DEBTCONSOLIDATION,B,11700,9.87,0,0.27,N,5
33,64759,MORTGAGE,2.7,MEDICAL,A,7400,7.04,0,0.11,Y,2
20,47865,MORTGAGE,1.9,DEBTCONSOLIDATION,C,6600,13.07,0,0.14,N,12
29,95587,RENT,3.3,MEDICAL,A,14100,7.18,0,0.15,N,3
26,77623,RENT,2.4,DEBTCONSOLIDATION,B,15200,13.6,0,0.2,N,3
23,79218,RENT,1.4,PERSONAL,D,8600,16.37,0,0.11,N,4
25,71844,MORTGAGE,1.0,PERSONAL,A,3900,,0,0.05,N,5
33,28010,OWN,1.6,MEDICAL,A,14300,7.43,0,0.51,N,8
31,79174,RENT,1.5,DEBTCONSOLIDATION,B,2900,10.2,0,0.04,N,5
34,31802,OWN,5.5,MEDICAL,B,8900,10.48,1,0.28,N,4
23,36174,RENT,3.3,VENTURE,A,17000,8.6,0,0.47,N,2
20,105154,RENT,4.0,EDUCATION,C,5800,,0,0.06,N,6
29,49358,MORTGAGE,1.2,PERSONAL,B,11400,11.07,0,0.23,N,6
28,30163,RENT,1.5,HOMEIMPROVEMENT,A,4200,8.04,0,0.14,N,6
25,43905,OWN,1.6,PERSONAL,B,6800,11.07,0,0.15,N,6
20,86919,RENT,3.9,VENTURE,B,13100,11.27,0,0.15,Y,6
33,47284,MORTGAGE,7.9,HOMEIMPROVEMENT,B,8200,10.26,0,0.17,Y,7
20,104434,RENT,1.2,PERSONAL,F,2400,17.25,1,0.02,N,3
32,94373,RENT,1.6,MEDICAL,B,6600,,0,0.07,N,8
32,98892,RENT,0.3,PERSONAL,A,3500,6.91,0,0.04,Y,2
31,82973,OWN,3.0,VENTURE,B,7400,8.7,1,0.09,N,6
27,31714,MORTGAGE,2.5,MEDICAL,B,5800,11.75,0,0.18,N,2
20,52564,MORTGAGE,5.5,VENTURE,B,2300,,0,0.04,N,7
20,74534,RENT,8.3,EDUCATION,A,5600,7.86,0,0.08,N,4
23,40113,RENT,2.2,DEBTCONSOLIDATION,A,4700,8.04,0,0.12,N,2
39,77308,RENT,5.0,VENTURE,C,8900,13.3,0,0.12,N,1
34,102057,MORTGAGE,0.6,PERSONAL,A,5500,7.28,0,0.05,N,5
27,34097,RENT,3.0,HOMEIMPROVEMENT,A,9300,,0,0.27,Y,6
24,24248,RENT,8.0,HOMEIMPROVEMENT,F,11000,18.51,1,0.45,Y,5
29,62843,MORTGAGE,6.8,EDUCATION,C,17000,12.4,0,0.27,N,16
33,202986,MORTGAGE,4.0,MEDICAL,A,9000,6.51,0,0.04,Y,12
30,58339,RENT,4.1,PERSONAL,A,10400,8.5,0,0.18,N,4
20,31694,RENT,2.8,MEDICAL,B,7300,9.82,1,0.23,N,9
36,79129,RENT,4.2,MEDICAL,B,5200,12.22,0,0.07,N,4
31,70595,MORTGAGE,2.6,MEDICAL,A,10800,7.35,0,0.15,N,17
25,79837,RENT,8.2,EDUCATION,C,8700,12.92,0,0.11,N,7
30,178815,MORTGAGE,3.7,EDUCATION,A,8300,7.33,0,0.05,N,3
35,32655,RENT,5.1,MEDICAL,A,7900,8.29,0,0.24,Y,4
30,87368,MORTGAGE,6.2,EDUCATION,B,7100,12.1,0,0.08,N,7
30,59303,OWN,4.9,PERSONAL,C,6000,14.24,0,0.1,N,12
37,73895,RENT,2.5,EDUCATION,C,8000,17.87,1,0.11,Y,13
24,42773,RENT,0.3,EDUCATION,A,5300,5.0,0,0.12,N,10
22,29813,RENT,4.1,HOMEIMPROVEMENT,B,15200,10.74,0,0.51,N,8
25,137100,MORTGAGE,5.8,VENTURE,A,9100,7.48,0,0.07,N,6
33,147212,MORTGAGE,11.4,DEBTCONSOLIDATION,A,2000,8.36,0,0.01,N,11
34,158741,MORTGAGE,10.2,DEBTCONSOLIDATION,B,15100,10.53,0,0.1,N,6
29,41493,RENT,5.2,VENTURE,B,16000,11.39,0,0.39,N,7
23,55638,RENT,4.9,HOMEIMPROVEMENT,C,7400,12.7,0,0.13,N,11
39,110435,MORTGAGE,,EDUCATION,E,6700,18.09,0,0.06,N,16
21,55524,MORTGAGE,2.5,VENTURE,B,14900,9.53,0,0.27,Y,10
25,42610,MORTGAGE,2.8,PERSONAL,C,15400,11.47,0,0.36,Y,6
24,73918,MORTGAGE,1.0,VENTURE,A,3500,6.65,0,0.05,N,11
34,32364,MORTGAGE,0.1,EDUCATION,C,12100,13.63,0,0.37,Y,3
27,24159,MORTGAGE,1.3,DEBTCONSOLIDATION,A,14600,5.0,0,0.6,Y,2
38,194028,OWN,4.9,PERSONAL,B,6000,11.5,0,0.03,N,4
33,51604,MORTGAGE,0.6,HOMEIMPROVEMENT,A,5200,5.81,0,0.1,Y,8
22,90307,MORTGAGE,0.6,DEBTCONSOLIDATION,B,11200,,0,0.12,N,7
26,52237,OTHER,4.2,DEBTCONSOLIDATION,C,22400,13.22,0,0.43,N,9
25,67533,RENT,1.7,MEDICAL,A,16400,5.13,0,0.24,N,20
36,61608,MORTGAGE,3.3,PERSONAL,C,11800,11.42,0,0.19,N,2
33,28352,MORTGAGE,4.2,VENTURE,D,7700,,0,0.27,Y,11
20,44357,RENT,6.0,PERSONAL,B,8300,11.55,0,0.19,Y,2
31,85951,MORTGAGE,2.4,PERSONAL,A,8000,5.82,0,0.09,N,4
28,70651,RENT,3.8,VENTURE,C,7100,12.58,0,0.1,N,6
20,59417,RENT,15.1,DEBTCONSOLIDATION,A,5900,7.47,0,0.1,N,4
23,21606,RENT,1.1,MEDICAL,A,11500,6.54,0,0.53,N,4
27,77443,MORTGAGE,16.7,EDUCATION,A,4100,6.86,0,0.05,N,6
20,47662,MORTGAGE,8.6,VENTURE,B,12400,11.21,0,0.26,N,7
29,44037,MORTGAGE,3.9,VENTURE,A,6300,5.56,0,0.14,N,9
29,39526,RENT,2.5,DEBTCONSOLIDATION,B,10400,10.07,1,0.26,Y,5
26,62415,MORTGAGE,6.7,HOMEIMPROVEMENT,B,5600,10.57,0,0.09,N,1
28,56708,RENT,2.8,PERSONAL,C,3600,13.27,0,0.06,N,8
27,49014,RENT,2.5,VENTURE,D,16800,,1,0.34,Y,4
21,117622,RENT,11.3,HOMEIMPROVEMENT,C,13300,13.06,0,0.11,N,4
24,60993,MORTGAGE,4.1,MEDICAL,A,6900,6.37,0,0.11,N,10
23,28874,RENT,4.8,EDUCATION,C,22800,14.82,0,0.79,Y,4
32,43581,MORTGAGE,2.6,VENTURE,B,18500,10.0,0,0.42,Y,11
22,66644,MORTGAGE,5.0,EDUCATION,A,10800,5.0,0,0.16,N,5
25,83732,RENT,1.4,DEBTCONSOLIDATION,B,3900,8.03,0,0.05,N,7
28,36449,MORTGAGE,4.9,EDUCATION,B,4100,10.12,0,0.11,N,8
20,36476,RENT,3.6,MEDICAL,B,8900,11.83,0,0.24,N,2
25,76417,RENT,2.2,DEBTCONSOLIDATION,C,13600,13.86,0,0.18,N,3
28,62246,RENT,3.6,EDUCATION,B,19100,11.03,0,0.31,N,7
29,72041,MORTGAGE,5.8,EDUCATION,A,9200,10.31,0,0.13,N,4
30,42596,OWN,2.3,EDUCATION,C,12300,12.26,0,0.29,N,4
23,90728,MORTGAGE,1.9,DEBTCONSOLIDATION,C,14800,14.2,1,0.16,Y,4
21,88114,MORTGAGE,,DEBTCONSOLIDATION,B,3500,10.12,0,0.04,N,5
25,81986,RENT,4.4,MEDICAL,B,6100,10.36,0,0.07,N,3
29,47545,OWN,3.4,HOMEIMPROVEMENT,C,10100,13.53,1,0.21,N,1
26,47108,RENT,3.5,VENTURE,A,10900,8.36,0,0.23,N,4
21,54587,RENT,5.9,EDUCATION,B,4700,11.08,0,0.09,N,7
41,24750,OWN,0.2,MEDICAL,E,11500,15.38,0,0.46,N,3
23,48729,RENT,4.4,DEBTCONSOLIDATION,C,12100,12.93,0,0.25,N,6
20,92169,RENT,7.3,EDUCATION,A,9100,7.59,0,0.1,N,3
24,39175,RENT,3.4,PERSONAL,D,11300,13.91,1,0.29,N,2
33,147001,RENT,7.6,MEDICAL,A,9700,7.08,0,0.07,N,6
31,31559,MORTGAGE,0.9,PERSONAL,B,10400,12.13,0,0.33,N,8
39,36807,RENT,3.2,EDUCATION,B,7300,11.42,1,0.2,N,3
22,41863,OWN,,MEDICAL,A,5600,5.81,0,0.13,Y,6
26,78702,RENT,4.0,EDUCATION,A,7300,7.02,0,0.09,N,3
34,49609,MORTGAGE,3.5,DEBTCONSOLIDATION,B,9600,12.51,0,0.19,N,8
22,31979,MORTGAGE,2.4,EDUCATION,A,2800,7.13,0,0.09,N,8
35,77013,MORTGAGE,10.6,PERSONAL,B,4600,9.93,0,0.06,N,6
28,67258,MORTGAGE,2.6,PERSONAL,C,5600,13.29,0,0.08,N,2
23,40201,MORTGAGE,3.3,MEDICAL,B,3800,11.61,0,0.09,N,2
20,140190,MORTGAGE,4.8,HOMEIMPROVEMENT,D,7900,13.97,0,0.06,N,4
31,85090,MORTGAGE,2.4,MEDICAL,D,2500,15.17,0,0.03,N,6
37,78643,RENT,15.4,VENTURE,D,9900,15.66,0,0.13,N,5
30,43810,RENT,1.2,PERSONAL,B,6800,11.9,0,0.16,N,4
30,35357,MORTGAGE,1.6,HOMEIMPROVEMENT,A,8900,7.0,0,0.25,N,8
30,121612,RENT,1.0,HOMEIMPROVEMENT,C,14300,13.74,0,0.12,Y,10
34,37908,RENT,3.3,MEDICAL,D,12000,14.26,0,0.32,N,8
35,76902,OWN,2.8,HOMEIMPROVEMENT,C,4400,13.09,0,0.06,N,5
20,94170,RENT,1.4,HOMEIMPROVEMENT,C,5100,14.6,0,0.05,N,2
26,29333,RENT,0.5,DEBTCONSOLIDATION,C,5300,12.0,0,0.18,N,3
24,53314,MORTGAGE,0.9,DEBTCONSOLIDATION,B,31900,11.84,1,0.6,N,6
29,36415,RENT,8.7,VENTURE,B,3400,11.66,0,0.09,N,6
26,71203,RENT,1.6,PERSONAL,A,6900,7.82,0,0.1,Y,3
31,39255,RENT,0.7,MEDICAL,C,14100,15.72,0,0.36,Y,11
30,38017,RENT,4.6,HOMEIMPROVEMENT,B,7800,9.39,0,0.21,N,6
20,30596,RENT,3.2,DEBTCONSOLIDATION,A,7100,6.87,0,0.23,N,13
20,57025,MORTGAGE,1.9,EDUCATION,A,16300,,0,0.29,N,1
33,25420,RENT,10.4,PERSONAL,B,3400,9.12,0,0.13,N,8
23,124449,RENT,2.1,EDUCATION,B,10500,10.05,0,0.08,N,7
38,53232,MORTGAGE,2.2,MEDICAL,C,5600,13.22,0,0.11,N,8
33,89010,RENT,4.3,MEDICAL,D,9000,16.63,1,0.1,N,1
20,56687,RENT,2.9,MEDICAL,A,14100,6.4,0,0.25,N,6
23,68829,RENT,1.6,VENTURE,B,6000,9.52,0,0.09,N,5
29,30811,RENT,4.0,EDUCATION,A,7600,6.06,0,0.25,Y,11
25,77102,RENT,0.5,VENTURE,A,13700,7.46,0,0.18,N,2
27,32425,RENT,7.8,VENTURE,C,3600,15.48,0,0.11,N,9
21,116215,MORTGAGE,3.9,HOMEIMPROVEMENT,B,11700,9.6,0,0.1,Y,10
30,45454,OWN,10.9,EDUCATION,A,6100,6.26,0,0.13,N,5
28,83009,MORTGAGE,3.0,MEDICAL,B,13000,10.28,0,0.16,N,5
33,31748,RENT,3.3,VENTURE,C,7400,14.14,0,0.23,N,6
28,85234,MORTGAGE,2.9,VENTURE,A,6200,5.76,0,0.07,N,4
24,25276,MORTGAGE,7.2,PERSONAL,D,8800,17.38,1,0.35,N,1
29,26345,RENT,4.7,PERSONAL,A,14700,,0,0.56,N,8
30,98661,OWN,3.5,DEBTCONSOLIDATION,A,6500,7.91,0,0.07,N,5
28,93924,MORTGAGE,0.9,MEDICAL,B,6300,9.45,0,0.07,N,4
35,46774,RENT,2.2,EDUCATION,A,14600,7.38,0,0.31,N,5
21,48853,OWN,9.0,DEBTCONSOLIDATION,A,7700,7.73,0,0.16,N,13
33,54829,RENT,1.5,HOMEIMPROVEMENT,A,6800,,0,0.12,N,9
21,67659,RENT,6.8,MEDICAL,A,7000,10.37,0,0.1,N,13
32,96291,RENT,6.9,HOMEIMPROVEMENT,B,13000,11.82,0,0.14,N,10
20,49580,RENT,5.1,MEDICAL,A,12000,8.88,0,0.24,N,3
26,26905,OWN,1.2,HOMEIMPROVEMENT,A,5000,8.84,0,0.19,N,2
34,56302,MORTGAGE,2.0,VENTURE,B,6100,10.45,0,0.11,N,2
26,40630,RENT,7.1,PERSONAL,B,12700,10.56,0,0.31,N,2
27,112611,MORTGAGE,3.1,DEBTCONSOLIDATION,C,10400,12.51,0,0.09,N,8
30,48649,MORTGAGE,,HOMEIMPROVEMENT,B,2300,9.69,0,0.05,N,7
20,106749,OWN,4.5,EDUCATION,D,9100,16.93,1,0.09,Y,4
30,57625,OWN,,VENTURE,A,7500,6.34,0,0.13,N,6
22,42474,MORTGAGE,3.2,HOMEIMPROVEMENT,C,13800,13.18,1,0.32,N,4
34,105698,MORTGAGE,10.1,PERSONAL,B,18000,11.16,0,0.17,N,8
27,39805,RENT,3.6,MEDICAL,D,6700,16.75,1,0.17,N,13
29,58686,OWN,1.8,MEDICAL,A,30000,5.5,0,0.51,N,10
21,49329,RENT,2.3,DEBTCONSOLIDATION,D,3300,17.33,0,0.07,N,10
33,39145,RENT,5.2,PERSONAL,D,7500,17.0,0,0.19,N,2
28,68551,RENT,1.5,PERSONAL,A,8100,8.6,0,0.12,Y,3
20,43534,RENT,4.7,VENTURE,B,11400,10.75,0,0.26,Y,3
25,38683,MORTGAGE,0.2,EDUCATION,A,13000,6.15,0,0.34,N,11
32,53650,MORTGAGE,3.9,EDUCATION,A,14400,6.81,0,0.27,N,5
28,43257,RENT,0.6,EDUCATION,B,11900,,0,0.28,N,3
32,47754,MORTGAGE,6.1,EDUCATION,B,9500,9.63,0,0.2,N,4
26,54537,RENT,5.9,DEBTCONSOLIDATION,B,7300,11.87,0,0.13,N,5
35,78714,MORTGAGE,2.5,EDUCATION,B,4500,10.86,0,0.06,N,12
36,46417,RENT,4.7,MEDICAL,A,7100,8.52,0,0.15,N,2
20,30561,RENT,5.7,PERSONAL,A,7500,6.83,0,0.25,N,4
31,75327,MORTGAGE,1.8,DEBTCONSOLIDATION,A,4200,6.87,0,0.06,N,5
37,43169,MORTGAGE,2.2,EDUCATION,B,12000,10.59,1,0.28,N,5
31,69375,RENT,3.4,MEDICAL,A,5600,8.27,0,0.08,N,4
27,101287,RENT,4.5,VENTURE,C,10800,14.54,0,0.11,N,2
20,56831,RENT,0.8,PERSONAL,C,9700,,0,0.17,N,5
26,37574,MORTGAGE,2.4,VENTURE,F,4400,16.85,0,0.12,N,3
25,52079,RENT,10.2,EDUCATION,A,5000,9.63,0,0.1,N,4
33,39525,RENT,1.3,HOMEIMPROVEMENT,A,5800,7.88,1,0.15,N,11
34,38671,MORTGAGE,8.8,VENTURE,A,6300,5.09,0,0.16,N,10
27,48005,MORTGAGE,21.8,HOMEIMPROVEMENT,B,16700,10.2,0,0.35,N,4
22,31454,RENT,2.4,DEBTCONSOLIDATION,D,9100,17.79,1,0.29,N,8
20,33880,MORTGAGE,5.6,VENTURE,B,5700,10.42,0,0.17,N,7
31,81299,RENT,1.7,EDUCATION,E,11500,17.18,1,0.14,N,3
31,62155,RENT,3.8,VENTURE,D,17400,13.53,0,0.28,Y,2
20,67480,MORTGAGE,6.5,PERSONAL,B,6300,,0,0.09,N,8
31,82802,RENT,4.5,EDUCATION,B,7800,10.91,0,0.09,N,4
33,23158,RENT,0.4,MEDICAL,A,6000,7.13,0,0.26,Y,7
20,49408,MORTGAGE,1.8,EDUCATION,C,10900,12.62,0,0.22,N,4
22,122493,MORTGAGE,1.5,DEBTCONSOLIDATION,B,10400,12.05,0,0.08,N,4
43,135023,OWN,9.5,HOMEIMPROVEMENT,A,9200,7.15,0,0.07,N,7
28,40984,MORTGAGE,4.1,VENTURE,D,8500,14.16,1,0.21,N,7
41,37005,RENT,0.9,HOMEIMPROVEMENT,C,4400,13.57,0,0.12,N,2
29,20615,MORTGAGE,3.4,VENTURE,D,3800,16.27,0,0.18,Y,1
34,46672,RENT,2.9,HOMEIMPROVEMENT,A,8000,5.0,0,0.17,N,1
26,76482,MORTGAGE,1.7,MEDICAL,C,4600,14.54,1,0.06,N,3
24,89816,RENT,3.7,MEDICAL,B,9100,9.51,1,0.1,N,3
20,29788,RENT,0.8,VENTURE,A,4000,6.66,0,0.13,N,2
31,51985,RENT,5.6,HOMEIMPROVEMENT,A,6200,5.28,0,0.12,N,7
23,43873,MORTGAGE,4.3,HOMEIMPROVEMENT,A,6400,7.51,0,0.15,N,4
22,33370,RENT,2.1,DEBTCONSOLIDATION,A,2300,6.64,0,0.07,N,4
20,42038,MORTGAGE,2.8,HOMEIMPROVEMENT,B,5200,11.79,0,0.12,N,2
28,86967,MORTGAGE,,MEDICAL,D,9200,14.04,0,0.11,N,2
32,72568,MORTGAGE,9.3,MEDICAL,F,17600,18.64,0,0.24,N,7
27,68242,RENT,12.3,PERSONAL,A,17200,8.7,0,0.25,Y,6
26,111282,RENT,9.5,VENTURE,C,9100,11.14,1,0.08,N,2
37,53928,OWN,5.7,PERSONAL,A,9400,7.71,0,0.17,N,7
20,53041,MORTGAGE,4.1,EDUCATION,A,12700,,0,0.24,N,8
39,70745,RENT,5.4,PERSONAL,C,4900,12.96,0,0.07,N,2
20,34569,OWN,5.0,HOMEIMPROVEMENT,D,4000,16.49,0,0.12,N,7
27,86374,RENT,4.8,MEDICAL,E,5200,16.97,1,0.06,N,3
30,77423,RENT,,VENTURE,B,6700,10.86,0,0.09,Y,3
34,68781,RENT,5.9,MEDICAL,C,10500,12.34,1,0.15,N,4
20,40104,RENT,5.2,PERSONAL,B,4500,9.38,0,0.11,N,8
29,80183,RENT,1.8,VENTURE,C,10000,11.59,0,0.12,Y,8
24,134670,MORTGAGE,4.5,MEDICAL,A,6900,7.76,0,0.05,N,6
34,74398,RENT,1.7,VENTURE,A,4800,6.88,0,0.06,N,3
24,43128,MORTGAGE,3.9,VENTURE,F,13900,18.18,0,0.32,N,4
20,138526,MORTGAGE,1.1,MEDICAL,A,12800,6.94,0,0.09,N,4
30,71244,MORTGAGE,3.4,DEBTCONSOLIDATION,D,9700,16.53,1,0.14,N,8
28,136005,RENT,2.5,HOMEIMPROVEMENT,A,15700,7.47,0,0.12,N,4
39,35357,MORTGAGE,7.9,PERSONAL,C,8200,11.34,0,0.23,N,4
34,40874,RENT,4.8,EDUCATION,D,7300,16.14,1,0.18,Y,8
23,85486,MORTGAGE,2.8,PERSONAL,A,7000,5.51,0,0.08,N,2
34,15380,RENT,3.0,MEDICAL,B,4500,12.5,0,0.29,Y,5
29,148444,MORTGAGE,3.8,MEDICAL,C,7600,12.85,0,0.05,N,4
32,109242,RENT,3.3,VENTURE,A,7100,7.63,0,0.06,N,7
23,40906,MORTGAGE,2.3,DEBTCONSOLIDATION,A,5800,5.0,0,0.14,N,3
26,106654,RENT,4.3,EDUCATION,A,5000,6.95,0,0.05,N,13
32,59609,RENT,0.6,HOMEIMPROVEMENT,A,11600,5.41,0,0.19,N,3
32,51543,MORTGAGE,0.9,VENTURE,A,10500,,0,0.2,Y,4
20,35668,RENT,1.1,VENTURE,A,11000,7.37,0,0.31,Y,6
31,96947,MORTGAGE,3.3,HOMEIMPROVEMENT,A,5300,7.5,0,0.05,N,4
23,81983,MORTGAGE,2.2,MEDICAL,E,12700,,0,0.15,N,8
29,66887,MORTGAGE,3.5,VENTURE,A,10100,6.65,0,0.15,N,9
20,32800,MORTGAGE,2.2,MEDICAL,A,5900,6.2,0,0.18,N,4
33,75380,MORTGAGE,2.3,MEDICAL,C,8800,13.57,1,0.12,N,5
32,95477,OWN,5.8,PERSONAL,C,2900,13.18,0,0.03,N,2
23,140222,RENT,4.9,EDUCATION,B,17700,,1,0.13,N,4
30,54415,MORTGAGE,4.0,MEDICAL,B,8300,10.42,0,0.15,N,3
28,45162,MORTGAGE,8.4,EDUCATION,B,4900,11.0,0,0.11,N,1
32,34672,RENT,3.2,EDUCATION,E,12600,19.09,1,0.36,N,7
20,61745,RENT,6.3,MEDICAL,D,4300,15.15,0,0.07,Y,7
21,89434,RENT,1.3,EDUCATION,A,8800,5.6,0,0.1,N,4
24,156730,MORTGAGE,10.3,EDUCATION,B,9900,8.46,0,0.06,N,5
28,75798,RENT,2.8,VENTURE,C,10900,13.78,0,0.14,N,1
38,114906,MORTGAGE,1.1,VENTURE,C,6700,13.59,0,0.06,N,4
29,63572,MORTGAGE,14.1,DEBTCONSOLIDATION,A,7200,7.19,0,0.11,N,12
34,84483,MORTGAGE,2.8,DEBTCONSOLIDATION,E,15500,16.51,1,0.18,N,4
23,45176,RENT,4.4,DEBTCONSOLIDATION,C,9300,12.99,0,0.21,N,3
25,67789,MORTGAGE,3.5,VENTURE,B,11000,11.57,1,0.16,Y,16
24,35808,MORTGAGE,2.0,MEDICAL,B,5100,8.73,0,0.14,N,3
27,102217,RENT,,EDUCATION,B,9100,11.33,0,0.09,N,8
32,171642,RENT,2.4,DEBTCONSOLIDATION,C,7300,12.74,0,0.04,N,6
26,64563,RENT,1.6,DEBTCONSOLIDATION,B,3500,,0,0.05,N,5
26,47973,OWN,1.9,PERSONAL,C,6000,11.77,0,0.13,N,3
31,414178,RENT,0.5,PERSONAL,D,7400,16.18,0,0.02,N,3
25,106292,RENT,1.2,EDUCATION,C,11300,,1,0.11,N,7
23,127113,RENT,1.6,EDUCATION,A,3000,7.29,0,0.02,N,3
26,73037,RENT,1.0,PERSONAL,B,14000,11.19,0,0.19,Y,5
39,35855,RENT,2.1,EDUCATION,A,24300,6.79,0,0.68,N,1
33,53905,MORTGAGE,3.8,PERSONAL,A,9000,8.35,0,0.17,N,16
39,62474,RENT,2.9,HOMEIMPROVEMENT,B,5900,10.54,0,0.09,N,5
20,58880,MORTGAGE,5.2,HOMEIMPROVEMENT,B,6300,9.66,1,0.11,Y,6
30,34649,RENT,1.7,HOMEIMPROVEMENT,A,3800,9.06,0,0.11,Y,12
26,59088,RENT,1.0,MEDICAL,B,6400,10.65,0,0.11,N,5
26,33574,MORTGAGE,3.0,PERSONAL,A,3200,5.84,0,0.1,N,5
20,30615,MORTGAGE,3.6,VENTURE,D,7300,14.79,1,0.24,N,5
36,40402,MORTGAGE,1.7,VENTURE,C,35000,11.54,0,0.85,N,3
